3.000000000000000000e+02,1.875999999999999890e-02
3.050000000000000000e+02,2.565999999999999948e-01
3.100000000000000000e+02,2.576999999999999846e-01
3.150000000000000000e+02,2.136500000000000066e-01
3.200000000000000000e+02,2.403700000000000003e-01
3.250000000000000000e+02,2.353999999999999981e-01
3.300000000000000000e+02,2.283699999999999897e-01
3.350000000000000000e+02,2.301900000000000057e-01
3.400000000000000000e+02,2.255300000000000082e-01
3.450000000000000000e+02,2.422400000000000109e-01
3.500000000000000000e+02,2.822399999999999909e-01
3.550000000000000000e+02,3.447899999999999854e-01
3.600000000000000000e+02,4.364100000000000201e-01
3.650000000000000000e+02,5.637699999999999934e-01
3.700000000000000000e+02,7.377299999999999969e-01
3.750000000000000000e+02,9.557700000000000085e-01
3.800000000000000000e+02,1.219500000000000028e+00
3.850000000000000000e+02,1.520159999999999956e+00
3.900000000000000000e+02,1.857229999999999936e+00
3.950000000000000000e+02,2.230500000000000149e+00
4.000000000000000000e+02,2.641270000000000007e+00
4.050000000000000000e+02,3.073240000000000194e+00
4.100000000000000000e+02,3.533259999999999845e+00
4.150000000000000000e+02,4.024700000000000166e+00
4.200000000000000000e+02,4.542790000000000106e+00
4.250000000000000000e+02,5.093370000000000175e+00
4.300000000000000000e+02,5.679229999999999556e+00
4.350000000000000000e+02,6.296870000000000189e+00
4.400000000000000000e+02,6.956240000000000201e+00
4.450000000000000000e+02,7.656069999999999709e+00
4.500000000000000000e+02,8.384460000000000690e+00
4.550000000000000000e+02,9.148960000000000647e+00
4.600000000000000000e+02,9.945069999999999411e+00
4.650000000000000000e+02,1.075491000000000064e+01
4.700000000000000000e+02,1.160636000000000045e+01
4.750000000000000000e+02,1.249599000000000082e+01
4.800000000000000000e+02,1.342113999999999940e+01
4.850000000000000000e+02,1.438899999999999935e+01
4.900000000000000000e+02,1.539114000000000004e+01
4.950000000000000000e+02,1.643828999999999851e+01
5.000000000000000000e+02,1.753670999999999935e+01
5.050000000000000000e+02,1.866370999999999825e+01
5.100000000000000000e+02,1.981385999999999825e+01
5.150000000000000000e+02,2.098942999999999870e+01
5.200000000000000000e+02,2.219329000000000107e+01
5.250000000000000000e+02,2.342914000000000030e+01
5.300000000000000000e+02,2.469300000000000139e+01
5.350000000000000000e+02,2.599386000000000152e+01
5.400000000000000000e+02,2.733386000000000138e+01
5.450000000000000000e+02,2.871714000000000055e+01
5.500000000000000000e+02,3.015985999999999834e+01
5.550000000000000000e+02,3.165143000000000129e+01
5.600000000000000000e+02,3.319814000000000220e+01
5.650000000000000000e+02,3.478571000000000168e+01
5.700000000000000000e+02,3.641029000000000337e+01
5.750000000000000000e+02,3.806157000000000323e+01
5.800000000000000000e+02,3.973770999999999987e+01
5.850000000000000000e+02,4.141843000000000075e+01
5.900000000000000000e+02,4.310614000000000345e+01
5.950000000000000000e+02,4.479099999999999682e+01
6.000000000000000000e+02,4.647657000000000238e+01
6.050000000000000000e+02,4.815142999999999773e+01
6.100000000000000000e+02,4.982972000000000179e+01
6.150000000000000000e+02,5.150113999999999947e+01
6.200000000000000000e+02,5.316470999999999947e+01
6.250000000000000000e+02,5.482256999999999891e+01
6.300000000000000000e+02,5.649929000000000201e+01
6.350000000000000000e+02,5.821443000000000012e+01
6.400000000000000000e+02,5.995400000000000063e+01
6.450000000000000000e+02,6.169742999999999711e+01
6.500000000000000000e+02,6.344286000000000314e+01
6.550000000000000000e+02,6.517628000000000554e+01
6.600000000000000000e+02,6.693514000000000408e+01
6.650000000000000000e+02,6.869857000000000369e+01
6.700000000000000000e+02,7.044599999999999795e+01
6.750000000000000000e+02,7.218671000000000504e+01
6.800000000000000000e+02,7.395828000000000202e+01
6.850000000000000000e+02,7.576115000000000066e+01
6.900000000000000000e+02,7.760899999999999466e+01
6.950000000000000000e+02,7.948143000000000313e+01
7.000000000000000000e+02,8.138129000000000701e+01
7.050000000000000000e+02,8.333056999999999448e+01
7.100000000000000000e+02,8.532814000000000476e+01
7.150000000000000000e+02,8.738085999999999842e+01
7.200000000000000000e+02,8.948556999999999562e+01
7.250000000000000000e+02,9.167743000000000109e+01
7.300000000000000000e+02,9.389185000000000514e+01
7.350000000000000000e+02,9.615429000000000315e+01
7.400000000000000000e+02,9.842828000000000088e+01
7.450000000000000000e+02,1.007065699999999993e+02
7.500000000000000000e+02,1.029281500000000023e+02
7.550000000000000000e+02,1.051264299999999992e+02
7.600000000000000000e+02,1.072399999999999949e+02
7.650000000000000000e+02,1.093014299999999963e+02
7.700000000000000000e+02,1.113171499999999980e+02
7.750000000000000000e+02,1.132642799999999994e+02
7.800000000000000000e+02,1.151871399999999994e+02
7.850000000000000000e+02,1.170857199999999949e+02
7.900000000000000000e+02,1.189614299999999929e+02
7.950000000000000000e+02,1.207857099999999946e+02
8.000000000000000000e+02,1.226099999999999994e+02
8.050000000000000000e+02,1.243799999999999955e+02
8.100000000000000000e+02,1.261585699999999974e+02
8.150000000000000000e+02,1.279200000000000017e+02
8.200000000000000000e+02,1.297171500000000037e+02
8.250000000000000000e+02,1.315071399999999926e+02
8.300000000000000000e+02,1.333428499999999985e+02
8.350000000000000000e+02,1.352071400000000096e+02
8.400000000000000000e+02,1.371042799999999886e+02
8.450000000000000000e+02,1.389585700000000088e+02
8.500000000000000000e+02,1.408057100000000048e+02
8.550000000000000000e+02,1.426157100000000071e+02
8.600000000000000000e+02,1.443771399999999971e+02
8.650000000000000000e+02,1.461214300000000037e+02
8.700000000000000000e+02,1.479042800000000000e+02
8.750000000000000000e+02,1.496171400000000062e+02
8.800000000000000000e+02,1.514342800000000011e+02
8.850000000000000000e+02,1.532271399999999915e+02
8.900000000000000000e+02,1.550285599999999988e+02
8.950000000000000000e+02,1.568557099999999878e+02
9.000000000000000000e+02,1.586728500000000111e+02
9.050000000000000000e+02,1.604371500000000026e+02
9.100000000000000000e+02,1.622642800000000136e+02
9.150000000000000000e+02,1.641028599999999926e+02
9.200000000000000000e+02,1.660957200000000000e+02
9.250000000000000000e+02,1.679428599999999960e+02
9.300000000000000000e+02,1.697414200000000051e+02
9.350000000000000000e+02,1.716585699999999974e+02
9.400000000000000000e+02,1.736785700000000077e+02
